ProbeID	Name	3-2_ham_S91_L004	3-4_ham_S92_L004	3-6_ham_S93_L004	4-2_ham_S94_L004	4-5_ham_S95_L004	4-6_ham_S96_L004	UN_CT_1_ham_S89_L004	UN_CT_3_ham_S90_L004
ENSMAUG00000011168.1		-1	-1	-1	-1	-1	-1	-1	-1
ENSMAUG00000011169.1		2.922007507	3.527695935	3.23250727	2.964953053	3.011853406	2.527821022	2.02112434	2.243059706
ENSMAUG00000011170.1	CYC1	5.594011022	5.677649179	5.749775591	4.888645848	4.908860933	4.625328944	5.746043983	5.445991491
ENSMAUG00000011171.1	PAQR8	-0.709	-0.505	-0.671	-0.295	-0.651	-0.293	-0.662	-0.387
ENSMAUG00000011172.1	LSAMP	-0.939	-0.804	-0.932	-0.764	-0.72	-0.354	-0.752	-0.667
ENSMAUG00000011173.1	LRRD1	-0.978	-1	-1	-0.99	-0.993	-1	-0.983	-0.992
ENSMAUG00000011174.1	SLC27A5	-0.987	-0.944	-1	-0.975	-0.984	-0.963	-1	-0.98
ENSMAUG00000011175.1	EME1	-0.13	-0.183	-0.04	-0.862	-0.665	-0.966	-0.971	-0.874
ENSMAUG00000011176.1	BPIFB4	-1	-1	-1	-1	-1	-1	-0.988	-1
ENSMAUG00000011177.1	GLYAT	-1	-1	-0.972	-1	-0.968	-1	-1	-0.961
ENSMAUG00000011178.1	OAZ1	6.996230548	7.315511889	7.256859701	7.575516557	7.187817224	7.257199243	7.134919114	7.252116631
ENSMAUG00000011179.1	EVI2A	1.722903139	1.371280054	2.045093438	-0.019	0.725959235	0.125651102	-0.383	-0.297
ENSMAUG00000011180.1	DAAM2	-0.494	-0.092	-0.279	2.399444565	1.770194755	2.588564737	2.045093438	2.276496666
ENSMAUG00000011181.1	MRPL16	3.621993232	3.880293702	3.703211467	3.552991795	3.18142064	3.554711629	3.320051371	3.444667067
ENSMAUG00000011182.1	HEY2	-0.807	-0.716	-0.81	-0.361	-0.587	-0.762	-0.7	-0.562
ENSMAUG00000011183.1	RNF225	-0.842	-0.615	-0.693	-0.537	-0.817	-0.811	-0.712	-0.656
ENSMAUG00000011184.1	LEXM	-0.971	-0.907	-1	-0.945	-0.889	-0.836	-0.884	-0.777
ENSMAUG00000011185.1	BMP6	0.842375488	0.99494171	1.174406419	2.245799868	1.162210036	1.944483671	1.434561512	1.800330473
ENSMAUG00000011186.1	MS4A6D	5.351486992	4.808796896	5.727648222	2.39149279	3.083043129	2.02467428	2.508428653	2.209141398
ENSMAUG00000011187.1	HSD17B4	3.250961574	3.195347598	3.290424404	3.64973041	3.256104877	3.721044488	3.644663873	3.837034966
ENSMAUG00000011188.1		1.174406419	1.500292177	1.502330602	1.657640005	1.508935662	1.206643224	0.60312187	0.984042426
ENSMAUG00000011189.1	MSLN	3.115865583	3.500547137	2.855192408	2.703986604	3.183645305	3.782513408	2.882838656	3.910732662
ENSMAUG00000011190.1	ARL2BP	3.48362233	3.828936173	4.281253134	4.142903511	3.549669171	3.892585315	3.696216434	3.7367131
ENSMAUG00000011191.1		2.273217473	3.375039431	2.72617728	3.422905743	3.186500558	1.056583528	1.696439021	1.060047384
ENSMAUG00000011192.1	ZFP954	1.124328135	1.18142064	1.212258044	0.733788169	0.311503115	0.980390956	0.197865391	0.587845009
ENSMAUG00000011193.1	DHRS7B	2.41196851	2.557532628	2.594309673	2.116697443	1.871449416	1.792022388	1.927137939	1.801986364
ENSMAUG00000011194.1	SLC10A2	1.351628329	0.913798965	1.478713002	1.798672679	1.066950244	1.698218478	1.916094423	1.724650272
ENSMAUG00000011195.1	RIPPLY1	-1	-0.818	-0.906	-0.834	-0.944	-1	-1	-1
ENSMAUG00000011196.1		1.767654798	1.756596351	1.849198652	1.97929371	1.657640005	2.039138394	1.312665174	1.802813598
ENSMAUG00000011197.1	EEFSEC	1.598841578	1.592636429	1.926379025	2.012211084	1.709731759	2.149259365	1.40053793	1.810237431
ENSMAUG00000011198.1	CHAF1A	1.577247536	1.843581923	2.063502942	0.055195654	-0.06	-0.341	-0.485	-0.403
ENSMAUG00000011199.1	FBXO7	2.677620992	2.662889079	2.721591399	2.599079706	2.594070757	2.373230584	2.034567893	2.532566323
ENSMAUG00000011200.1	IL12B	-0.737	-0.792	-0.673	-0.816	-0.859	-0.805	-0.933	-0.882
ENSMAUG00000011201.1		8.791299661	8.631642718	8.741231012	8.409034462	8.550404345	8.545431736	7.696251215	7.824920565
ENSMAUG00000011202.1	OSTF1	5.349754492	5.371036052	5.431723236	5.432358159	5.196843068	5.35955631	4.75033852	4.977829417
ENSMAUG00000011203.1	ABRA	-0.706	-0.786	-0.616	-0.538	-0.598	-0.406	-0.564	-0.338
ENSMAUG00000011204.1	CEP44	0.473007568	0.403813062	0.374065718	0.879705766	0.301002256	0.775682702	0.604071324	0.966430467
ENSMAUG00000011205.1	KCNA1	-1	-0.996	-1	-0.997	-0.989	-0.99	-0.951	-0.971
ENSMAUG00000011206.1	PXK	2.969749128	2.788059224	3.560959458	2.652830636	2.294253136	2.321350901	1.819668183	2.197236355
ENSMAUG00000011207.1	XKR4	-0.585	-0.589	-0.496	-0.848	-0.97	-0.684	-0.91	-0.741
ENSMAUG00000011208.1	ABTB2	-0.082	0.067638717	-0.207	-0.334	-0.238	-0.101	-0.49	-0.351
ENSMAUG00000011209.1	PSMA4	5.273553187	4.989002726	5.289391853	4.625387397	4.371280054	4.254442873	3.878529177	3.948040106
ENSMAUG00000011210.1	CDK19	1.071076162	1.302757716	1.470406711	1.583519084	1.288653864	1.424922088	0.980390956	1.469365054
ENSMAUG00000011211.1	TEF	1.143393419	1.592636429	0.842375488	4.785288981	3.416164165	4.333423734	2.480006551	3.032982417
ENSMAUG00000011212.1		-0.617	-1	-0.784	-0.412	-0.866	-0.615	-0.507	0.117695043
ENSMAUG00000011213.1		-1	-1	-1	-1	-1	-1	-1	-1
ENSMAUG00000011214.1	GIMAP6	2.414406182	2.700661654	2.800951655	3.971681494	2.898982227	3.155587341	2.502585202	2.654664667
ENSMAUG00000011215.1	PAPPA2	-0.609	-0.518	-0.47	0.442545456	-0.045	0.549915554	-0.31	0.113700499
ENSMAUG00000011216.1	HKDC1	0.199122642	0.789103218	1.14404637	-0.786	-0.736	-0.82	-0.946	-0.826
ENSMAUG00000011217.1		-1	-1	-1	-1	-1	-0.937	-1	-1
ENSMAUG00000011218.1	ADGRG3	-0.96	-0.872	-0.962	-0.981	-0.978	-0.981	-1	-0.953
ENSMAUG00000011219.1		-0.127	0.269033146	0.411426246	0.853596506	-0.071	0.715454127	0.002882509	0.729444007
ENSMAUG00000011220.1		0.427606173	0.794103899	1.007913082	0.504874589	0.231432408	0.350497247	0.481298942	0.658097205
ENSMAUG00000011221.1	CKMT1	2.744806934	2.615416297	2.85259817	1.618708512	1.417379976	0.71633248	1.478195258	1.231432408
ENSMAUG00000011222.1	HCN1	-1	-1	-1	-1	-1	-1	-0.963	-1
ENSMAUG00000011223.1	PSMA7	6.766528909	6.778997006	6.9569627	6.307902059	5.917646568	6.012881492	5.448438475	5.649213058
ENSMAUG00000011224.1	LEPROTL1	2.436961338	2.589284107	2.617063344	3.047538389	2.624100895	3.066605884	2.36960607	2.70509322
ENSMAUG00000011225.1	THOC3	2.347382191	2.702214251	2.808796896	2.497740089	1.939226578	2.056583528	1.55924706	1.850399397
ENSMAUG00000011226.1	KANK2	2.451540833	2.794103899	2.599555843	4.491788975	3.925429821	4.691701651	4.107436798	4.435095152
ENSMAUG00000011227.1	LYPD3	-0.937	-0.864	-0.821	-1	-1	-1	-1	-1
ENSMAUG00000011228.1	RANBP3	2.588084959	2.759581973	2.962363932	2.616828167	2.248231207	2.349648353	1.9053509	2.240619629
ENSMAUG00000011229.1	GNG4	4.513364409	4.408372204	5.127344382	5.105594276	3.828326926	4.608513578	4.542319967	4.919626114
ENSMAUG00000011230.1	NUDT14	3.354452161	3.46506025	3.447446954	3.359240026	3.450221496	3.22650853	2.903231131	2.851399255
ENSMAUG00000011231.1	FOXN4	-0.676	-0.435	-0.749	-0.769	-0.858	-1	-1	-1
ENSMAUG00000011232.1	HCK	4.304949041	4.192036313	4.404971224	3.585443319	4.059528335	3.205079666	2.635290054	2.896465616
ENSMAUG00000011233.1	HYPK	5.050588762	5.115574319	5.295318955	5.01551541	4.207736707	4.469951078	3.905447179	4.00270252
ENSMAUG00000011234.1	PSME4	2.90804429	2.743299528	2.796805381	2.732703354	2.502839758	2.791397348	2.297484916	2.703986604
ENSMAUG00000011235.1	LHFPL3	-0.722	-1	-1	-1	-1	-1	-1	-1
ENSMAUG00000011236.1		-1	-1	-1	-1	-1	-0.96	-1	-1
ENSMAUG00000011237.1	EDEM2	3.441749047	3.505382849	3.637030548	3.426533138	3.082702589	3.048061768	2.769348599	3.141923198
ENSMAUG00000011238.1	FBXO43	-0.946	-0.927	-1	-0.974	-0.974	-0.974	-0.967	-0.958
ENSMAUG00000011239.1	PLA2G5	-0.561	-0.762	-0.016	-0.672	-0.628	-0.674	-0.817	0.062121712
ENSMAUG00000011240.1	COX6B1	6.284662185	6.399547103	6.598915997	6.590616989	6.328262029	6.28505075	6.711233326	6.430218356
ENSMAUG00000011241.1		-0.865	-0.976	-0.899	-0.871	-0.928	-0.979	-0.982	-0.965
ENSMAUG00000011242.1		3.66368618	3.609873134	3.738767837	4.313608657	3.820587455	4.371489166	3.765640823	3.972325042
ENSMAUG00000011243.1		7.453855003	7.538918342	7.282106152	6.759035959	7.005422445	7.032751056	6.473364819	6.590347516
ENSMAUG00000011244.1	SUGT1	3.4903134	3.635406153	3.728682432	3.421425296	3.159306255	3.274112538	3.027331015	3.035799837
ENSMAUG00000011245.1	4930444P10RIK	0.679874148	1.39176772	1.12631213	0.763836459	0.768925336	-0.797	-0.658	-0.836
ENSMAUG00000011246.1	MS4A14	-0.934	-0.96	-0.746	-0.982	-0.97	-0.991	-1	-0.993
ENSMAUG00000011247.1	BPIFB1	2.274410769	4.055976498	0.051024003	1.579662897	2.747172537	-0.975	0.085424656	1.374065718
ENSMAUG00000011248.1	C1GALT1	3.263334936	3.14028786	3.274559862	2.815165514	2.532067552	3.039664829	2.754032318	3.029099457
ENSMAUG00000011249.1	PDIA3	6.393982431	6.488290052	6.835974588	6.211674186	5.922673593	5.930784638	5.247471854	5.616357697
ENSMAUG00000011250.1	APBA2	-0.893	-0.84	-0.952	-0.889	-0.892	-0.799	-0.931	-0.893
ENSMAUG00000011251.1	HOXB3	-0.878	-0.828	-0.83	-0.705	-0.761	-0.672	-0.72	-0.519
ENSMAUG00000011252.1	SMOX	0.822118275	1.212880566	1.264236151	0.340277405	0.249748715	0.625738062	-0.038	-0.103
ENSMAUG00000011253.1	ZDHHC18	2.085424656	2.641083553	2.670387157	1.648465443	1.776103988	1.591679417	1.308011315	1.510455622
ENSMAUG00000011254.1	UBE2B	3.52619404	3.558267634	3.563890277	3.915138426	3.602884409	4.005130468	3.46008724	3.511088466
ENSMAUG00000011255.1	CMC2	0.977463111	1.281549893	1.16542962	1.220949004	0.82130204	1.086104371	0.951587795	1.062812492
ENSMAUG00000011256.1		-1	-1	-1	-0.646	-1	-1	-1	-1
ENSMAUG00000011257.1	WNT4	-0.3	0.244887059	0.285698126	1.044044333	0.496717988	-0.097	-0.607	-0.375
ENSMAUG00000011258.1	CLEC2L	-0.731	-0.679	-0.865	-0.771	-0.846	-1	-0.952	-0.954
ENSMAUG00000011259.1	BMPR1B	-0.829	-0.803	-0.786	-0.808	-0.836	-0.881	-0.924	-0.873
ENSMAUG00000011260.1	LAO1	-1	-1	-1	-1	-1	-1	-1	-1
ENSMAUG00000011261.1	TMEM243	3.989865623	4.140124224	4.024940174	4.57161614	4.179192539	4.451936399	3.8717451	4.210622644
ENSMAUG00000011262.1	ZFP810	-0.354	-0.325	-0.439	0.402722177	-0.027	0.741574847	0.108357178	0.523060062
ENSMAUG00000011263.1	B4GALT2	-0.173	-0.244	0.189033824	-0.622	-0.61	-0.639	-0.741	-0.656
ENSMAUG00000011264.1	SMIM11	2.279768422	2.531568609	2.790355014	3.593951284	3.134056614	3.543743323	3.138159145	3.285993972
ENSMAUG00000011265.1	RGS10	2.811881996	2.966799585	3.150397202	2.491853096	3.0614306	2.963843998	1.726395292	2.186817459
ENSMAUG00000011266.1	FBXO34	1.325961996	1.797843067	1.924099886	1.873813198	1.445196982	1.247319935	0.839153387	0.881273061
ENSMAUG00000011267.1	TMPRSS15	-1	-1	-1	-1	-1	-0.989	-1	-1
ENSMAUG00000011268.1	HCRTR1	-1	-0.972	-0.971	-1	-1	-1	-0.958	-1
ENSMAUG00000011269.1	GDF5	-0.962	-0.91	-1	-0.748	-0.831	-0.911	-0.854	-0.892
ENSMAUG00000011270.1	CPB2	-1	-1	-1	-1	-1	-1	-1	-0.965
ENSMAUG00000011271.1	BCDIN3D	-0.072	-0.118	0.681674142	0.489542936	-0.263	0.209141398	0.172487516	0.150559677
ENSMAUG00000011272.1	MYLK3	-0.747	-0.465	-0.661	0.970117398	0.814755483	1.2880632	1.993130871	1.261831659
ENSMAUG00000011273.1	RAB3D	1.347098671	1.530570204	1.521050737	2.232967681	1.818850561	2.21350282	1.521050737	1.966799585
ENSMAUG00000011274.1	SMIM31	2.658325751	2.740495874	2.385707125	4.768396081	3.998285782	4.070646929	3.642470537	3.8763696
ENSMAUG00000011275.1		-1	-1	-1	-1	-0.963	-1	-1	-0.956
ENSMAUG00000011276.1	MOG	-1	-1	-1	-1	-1	-1	-1	-1
ENSMAUG00000011277.1	CPA1	-1	-1	-1	-0.858	-0.968	-1	-1	-1
ENSMAUG00000011278.1	AGPAT1	2.390667686	2.770829046	2.75595577	2.542010356	2.312374747	2.284810223	2.121678557	2.444932049
ENSMAUG00000011279.1	HAS2	0.280956314	0.687060688	2.096936483	-0.982	-0.927	-1	-0.954	-0.971
ENSMAUG00000011280.1		-1	-1	-1	-1	-1	-1	-1	-1
ENSMAUG00000011281.1	RBM24	-0.951	-0.843	-0.918	-0.942	-0.76	-0.931	-0.345	-0.802
ENSMAUG00000011282.1	KLF12	-0.405	-0.666	-0.359	-0.178	-0.411	-0.395	-0.48	-0.43
ENSMAUG00000011283.1	OLFR285	-1	-1	-1	-1	-1	-1	-1	-1
ENSMAUG00000011284.1	C2CD4B	-0.974	-0.945	-0.913	-0.902	-0.868	-0.927	-0.938	-0.98
ENSMAUG00000011285.1	DNAJC19	3.776840943	3.867995275	3.670613764	3.480006551	3.638189712	3.877547952	3.36232961	3.261530815
ENSMAUG00000011286.1	FAM83C	-1	-0.927	-0.985	-1	-0.983	-1	-1	-0.99
ENSMAUG00000011287.1	TAB2	2.785341299	2.815575429	3.169123281	3.191404729	2.602409369	3.033511102	2.66402766	2.980390956
ENSMAUG00000011288.1	ATF6	3.395885395	3.304803056	3.678071905	3.583759754	3.201633861	3.466105019	2.736171894	3.269631651
ENSMAUG00000011289.1	SUV39H1	1.253989266	1.178873958	1.332278283	0.343692069	-0.033	-0.212	-0.384	-0.32
ENSMAUG00000011290.1	SPPL3	1.795351365	1.857184806	2.038787331	2.554343266	2.154777612	2.45206823	2.198494154	2.400264666
ENSMAUG00000011291.1		0.698663	1.027861775	1.01720929	0.942608336	0.851998837	1.105007525	-0.055	0.956056652
ENSMAUG00000011292.1	ANKFN1	-0.798	-0.718	-0.636	-0.539	-0.729	-0.905	-0.87	-0.937
ENSMAUG00000011293.1	NKD2	-0.522	-0.37	-0.353	0.270229907	-0.001	0.613531653	-0.045	0.544979883
ENSMAUG00000011294.1	NPC1	2.948600847	3.033158667	3.313681207	2.945233123	2.804260116	3.013819539	2.520799374	3.068154856
ENSMAUG00000011295.1	NUMBL	-0.429	-0.065	0.409255147	-0.161	-0.277	-0.543	-0.717	-0.598
ENSMAUG00000011296.1	F12	-0.931	-0.888	-0.864	-0.836	-0.791	-0.853	-0.875	-0.673
ENSMAUG00000011297.1	ARHGAP44	1.722028778	1.942983598	1.70354372	2.886159913	2.518786896	3.245191393	3.020946614	3.274112538
ENSMAUG00000011298.1	MRPS24	3.513869688	3.502967019	3.73714592	2.937344392	2.68009927	2.337996464	2.303050085	2.662661255
ENSMAUG00000011299.1	PLEK	4.048410582	3.938003436	4.18705509	2.928844037	3.653518671	2.739416093	2.304511042	2.579180148
ENSMAUG00000011300.1	PEG3	-0.637	-0.613	-0.677	0.173767068	-0.134	-0.112	-0.289	-0.106
ENSMAUG00000011301.1	JMJD6	2.152507948	2.413052429	2.970301497	2.38211386	2.053806444	2.187451054	1.321350901	1.578697238
ENSMAUG00000011302.1	NSMCE1	3.479747934	3.352899737	3.661521596	2.953078953	3	3.018812186	2.666074843	2.952333566
ENSMAUG00000011303.1	PTPRG	1.201006466	1.812703577	1.622930351	2.9721412	1.782408565	2.163498732	1.628073654	1.970853654
ENSMAUG00000011304.1		4.511847513	4.627665198	4.555018527	4.176402566	4.198729869	4.343052435	4.225429188	4.056410117
ENSMAUG00000011305.1		-0.942	-0.938	-0.925	-0.859	-0.942	-0.938	-0.9	-0.814
ENSMAUG00000011306.1		-1	-1	-1	-1	-1	-1	-1	-1
ENSMAUG00000011307.1	DCSTAMP	-0.955	-0.781	-0.898	-0.978	-0.942	-0.979	-1	-0.982
ENSMAUG00000011308.1	SLC29A3	2.305095011	2.14110576	2.408983529	1.064882852	1.420078116	1.393965276	0.077242999	1.404903122
ENSMAUG00000011309.1	TIMM50	3.327974725	3.4333601	3.536674618	3.117861242	2.839556544	3.085934473	2.676944359	2.942232976
ENSMAUG00000011310.1	IL23A	-0.934	-0.858	-0.779	-1	-1	-0.873	-0.946	-1
ENSMAUG00000011311.1	LTBP1	2.524815928	3.067466629	2.951401292	2.152832405	1.912649865	1.413594082	1.10701825	1.40599236
ENSMAUG00000011312.1	GLRX	5.418729677	5.430619811	6.092080554	3.785759774	3.98249168	3.466366093	3.114200422	3.713475875
ENSMAUG00000011313.1	CEP76	1.094911647	1.09017595	1.427606173	0.495695163	0.351628329	0.209141398	0.190298792	-0.1
ENSMAUG00000011314.1	CCL7	6.170646169	5.947876515	6.891407035	0.46048047	2.865522959	-0.626	-0.58	-0.95
ENSMAUG00000011315.1	MAMDC2	-0.034	0.289244285	-0.548	2.700217748	2.541019153	3.108524457	1.954568571	2.467018572
ENSMAUG00000011316.1	PPP2R5C	4.165027565	4.060998488	4.593533051	4.357763115	4.082958001	4.334782776	4.169604367	4.313536103
ENSMAUG00000011317.1	ACAT1	3.936873462	3.724213687	3.634941703	3.660152815	3.307428525	3.565962677	3.733137378	3.7367131
ENSMAUG00000011318.1	MLXIP	2.281846592	2.153805336	2.500802053	2.355580147	1.695548468	1.738119289	1.523561956	1.889862881
ENSMAUG00000011319.1	TTC41	-0.892	-0.947	-0.9	-0.916	-0.869	-0.889	-0.913	-0.909
ENSMAUG00000011320.1	PCMT1	2.463622457	2.532815644	2.607626221	2.822118275	2.481298942	2.637146506	2.324234562	2.44625623
ENSMAUG00000011321.1	OSBPL9	3.773046871	3.752106299	4.154048466	3.60928218	3.346956889	3.522934561	2.974345752	3.209141398
ENSMAUG00000011322.1	UNC45B	-0.75	-0.781	-0.612	-0.924	-0.873	-0.962	-0.298	-0.7
ENSMAUG00000011323.1	PCDH20	-1	-1	-0.98	-0.813	-0.863	-0.949	-0.899	-0.833
ENSMAUG00000011324.1	ARMC6	2.408440141	2.571434116	2.305678743	2.007913082	1.880489627	2.167679062	1.711935357	2.110029093
ENSMAUG00000011325.1	NR1H4	-0.726	-0.51	-0.417	-0.133	-0.587	-0.273	-0.441	-0.459
ENSMAUG00000011326.1	POMK	1.10634832	1.371837617	1.178873958	1.498761466	0.944108799	1.268434394	1.234501321	1.566571641
ENSMAUG00000011327.1	MRPL19	2.237869601	2.376012488	2.672651629	2.267236142	2.155425432	2.281253134	1.8483976	2.145025242
ENSMAUG00000011328.1	STAG2	3.493263042	3.261079432	3.42344371	3.820791659	3.297044645	4.079634112	3.357833479	3.554711629
ENSMAUG00000011329.1		2.798880007	2.946917968	2.566815154	4.474241334	3.938473998	4.724595706	4.107520494	4.556122818
ENSMAUG00000011330.1	NISCH	2.745022149	3.062639828	3.106683324	3.393004257	2.617533583	3.12647734	2.562425612	3.258820397
ENSMAUG00000011331.1		-1	-0.866	-1	-1	-0.577	-0.877	-0.688	-0.803
ENSMAUG00000011332.1	DCPS	2.323946455	2.25761413	2.743945752	1.837943242	1.709290636	1.595026184	1.008630305	1.178873958
ENSMAUG00000011333.1	SLC44A3	1.36120689	1.230203013	1.241230036	1.84478735	1.192194165	1.593592806	1.143393419	1.581592279
ENSMAUG00000011334.1		2.527070336	2.513743385	2.917240784	2.886159913	2.699773705	2.97379493	2.582315132	2.814345335
ENSMAUG00000011335.1	MMP3	-0.504	-0.533	-0.686	-1	-1	-1	-1	-1
ENSMAUG00000011336.1	UBALD2	2.905543451	3.124162679	3.091022751	3.206018004	2.769983263	2.675815931	2.108691716	2.61022759
ENSMAUG00000011337.1	DMGDH	-0.855	-0.908	-0.923	-0.895	-0.919	-0.928	-0.993	-0.94
ENSMAUG00000011338.1		1.922197848	1.842375488	2.356988892	2.683022665	2.017921908	2.147306699	1.679874148	1.940354712
ENSMAUG00000011339.1	SULT1A1	2.031748063	1.888304895	1.532566323	2.715454127	1.767231037	2.253686783	2.071076162	2.46571332
ENSMAUG00000011340.1	TCF24	-1	-1	-1	-1	-1	-1	-1	-1
ENSMAUG00000011341.1	PRAG1	-0.345	-0.324	-0.171	-0.687	-0.675	-0.633	-0.735	-0.537
ENSMAUG00000011342.1	ADCY6	1.203514411	1.355580147	1.344260395	1.748461233	1.122341408	1.49978212	1.325961996	1.603596675
ENSMAUG00000011343.1	ASB18	-1	-0.979	-1	-0.981	-0.975	-1	-1	-0.97
ENSMAUG00000011344.1	KLK9	-1	-1	-0.856	-0.835	-0.972	-0.918	-0.896	-0.867
ENSMAUG00000011345.1		0.372952098	0.925999419	1.032806145	1.079292767	0.921436331	-0.602	-0.424	-0.54
ENSMAUG00000011346.1		4.510582213	5.021524145	5.008943978	4.727321476	4.369047643	4.438093203	4.026623031	4.337497027
ENSMAUG00000011347.1		-1	-1	-1	-1	-1	-1	-0.862	-1
ENSMAUG00000011348.1	PLEKHH1	0.014355293	-0.092	0.015782997	-0.217	-0.429	-0.373	-0.503	-0.376
ENSMAUG00000011349.1	WDPCP	1.771885579	1.874600266	1.960882345	2.107687869	1.598841578	1.65672517	1.568032105	1.792022388
ENSMAUG00000011350.1		-0.862	-0.966	-1	-0.939	-0.98	-0.97	-0.955	-0.914
ENSMAUG00000011351.1	PHF21A	0.927517246	1.113700499	1.355580147	1.556797247	1.262433158	1.597411988	1.155749233	1.574828124
ENSMAUG00000011352.1		-0.28	-0.25	-0.361	-0.75	-0.735	-0.752	-0.631	-0.475
ENSMAUG00000011353.1	PPM1N	-0.672	-0.593	-0.744	-0.663	-0.595	-0.761	-0.796	-0.922
ENSMAUG00000011354.1	PLCXD2	-0.68	-0.635	-0.392	-0.886	-0.974	-0.962	-0.887	-0.985
ENSMAUG00000011355.1	PRDX1	7.274830053	7.101345421	7.195652721	7.103613034	6.933926659	7.088290032	6.361873611	6.440985409
ENSMAUG00000011356.1	GCM1	-0.927	-0.921	-0.973	-0.884	-0.876	-0.884	-0.667	-0.66
ENSMAUG00000011357.1		-1	-1	-1	-1	-1	-1	-1	-1
ENSMAUG00000011358.1	1110065P20RIK	2.073134705	2.485684428	1.891030268	2.738983955	2.48207382	2.782618244	2.77483976	3.029806228
ENSMAUG00000011359.1	H1F8	-1	-1	-1	-1	-0.976	-1	-1	-1
ENSMAUG00000011360.1	ALDOA	-0.801	-0.756	-0.777	-0.892	-0.909	-0.785	-0.817	-0.648
ENSMAUG00000011361.1	MED20	2.618238656	2.908812908	2.903809559	3.048410582	2.665392771	2.741143355	2.680774425	2.709290636
ENSMAUG00000011362.1	MROH7	-0.988	-0.994	-0.987	-0.995	-0.982	-0.984	-0.986	-0.987
ENSMAUG00000011363.1	MYH7	-0.764	-0.67	-0.935	-0.571	-0.35	-0.736	2.405175509	0.349365278
ENSMAUG00000011364.1		-0.213	0.025737561	-0.351	1.45206823	1.175684271	1.215989154	1.096936483	1.616828167
ENSMAUG00000011365.1	IDNK	0.40599236	0.362890643	0.748461233	0.39176772	0.500802053	0.088141597	0.279768422	0.092207438
ENSMAUG00000011366.1	ALDH1L2	-0.689	-0.557	-0.526	-0.838	-0.875	-0.797	-0.837	-0.774
ENSMAUG00000011367.1	MMP20	-1	-0.943	-0.972	-0.952	-0.984	-0.975	-0.979	-0.918
ENSMAUG00000011368.1	CD320	1.383496944	1.007913082	0.811471031	0.86155842	0.64800518	1.013640911	0.434027675	1.002882509
ENSMAUG00000011369.1	TRIM42	-1	-1	-1	-1	-1	-1	-1	-1
ENSMAUG00000011370.1	LAMB3	3.045792419	3.394239735	3.334282225	4.435361897	3.872533297	4.491211756	3.584601782	4.175604438
ENSMAUG00000011371.1	SUGP2	-0.127	0.115033243	-0.077	0.725959235	0.045442971	0.413594082	0.081339627	0.402722177
ENSMAUG00000011372.1	EBNA1BP2	3.772730248	3.981213343	4.678071905	3.766171089	3.068842755	3.181897643	2.588324868	2.741143355
ENSMAUG00000011373.1	ELOVL4	-0.87	-0.841	-0.876	-0.943	-0.902	-0.915	-0.968	-0.915
ENSMAUG00000011374.1	MLLT1	1.537544572	1.759155834	1.76256143	1.722466024	1.352193538	1.434027675	0.726831217	1.52656966
ENSMAUG00000011375.1	AW554918	0.899948986	0.711935357	1.204766751	1.793271654	1.187134291	1.631802755	1.036327492	1.475084883
ENSMAUG00000011376.1	VSX1	-0.969	-1	-1	-0.97	-0.98	-1	-0.975	-0.879
ENSMAUG00000011377.1	ELANE	3.60430859	3.450749376	3.337568385	3.5360529	3.294106065	3.67253849	3.201006466	3.698663
ENSMAUG00000011378.1	SH2B1	1.075190314	1.203514411	1.428142391	1.72334012	1.195347598	1.367930141	1.008630305	1.630405471
ENSMAUG00000011379.1	MAP2K1	3.038962873	2.977279923	3.117030053	2.901880564	2.672425342	2.853197255	2.475084883	2.679874148
ENSMAUG00000011380.1	SLC22A1	-0.984	-1	-0.982	-0.954	-0.99	-0.954	-0.844	-0.987
ENSMAUG00000011381.1	TOP1	4.118691953	4.025294623	4.722957769	4.032541697	3.304218969	3.472487771	2.772307975	3.048410582
ENSMAUG00000011382.1	PIWIL4	0.310340121	0.366252264	0.269033146	-0.213	-0.385	-0.107	-0.277	-0.304
ENSMAUG00000011383.1	LIMS1	4.142250043	4.163176666	4.33714018	4.845590409	4.525943572	4.885183866	4.534186139	4.887817679
ENSMAUG00000011384.1	KRT32	-1	-1	-1	-1	-1	-1	-1	-1
ENSMAUG00000011385.1	FBXO22	1.365132593	1.443076151	1.30626224	1.650764559	1.055195654	1.538041453	1.029276182	1.519541905
